checkpoint_step,method,teacher_kind,candidate_count,state_count,proposal_seed_count,oracle_lift_mean,oracle_lift_median,oracle_lift_ci95_low,oracle_lift_ci95_high,selected_lift_mean,selected_lift_median,selected_lift_ci95_low,selected_lift_ci95_high,selector_capture_raw_mean,selector_capture_raw_median,selector_capture_raw_ci95_low,selector_capture_raw_ci95_high,qw_qa_exploitation_gap_mean,qw_qa_exploitation_gap_median,qw_qa_exploitation_gap_ci95_low,qw_qa_exploitation_gap_ci95_high,qw_pairwise_accuracy_mean,qw_pairwise_accuracy_median,qw_pairwise_accuracy_ci95_low,qw_pairwise_accuracy_ci95_high,qw_spearman_mean,qw_spearman_median,qw_spearman_ci95_low,qw_spearman_ci95_high,qw_top1_agreement_mean,qw_top1_agreement_median,qw_top1_agreement_ci95_low,qw_top1_agreement_ci95_high,teacher_twin_disagreement_median_mean,teacher_twin_disagreement_median_median,teacher_twin_disagreement_median_ci95_low,teacher_twin_disagreement_median_ci95_high
100000,gaussian_native,native_online_qa,16,512,4,16.26583313406445,6.019989013671875,13.144012671877864,19.584591145714512,5.925480991136283,1.105682373046875,4.146615463437047,7.972210004169027,-0.7458887688627773,0.08676452451040093,-1.310459818291171,-0.316086626706324,7.459122693631798,3.8060836791992188,5.683673140523024,9.373728662927165,0.5650765384278711,0.5666666666666667,0.5587360345749628,0.5714644026555935,0.18096083456654832,0.18308823529411766,0.16363543434644004,0.19786493397494895,0.1123046875,0.0,0.09862060546875,0.1259765625,8.154857666115277,3.5644760131835938,6.772928692548885,9.577206632745218
100000,gaussian_native,native_online_qa,64,512,4,20.82430083421059,7.5237884521484375,17.0439170190366,24.948173226474317,7.162190531380475,1.399505615234375,4.908359461976215,9.842669241456315,-0.40511918031693256,0.0521397925399917,-0.6163338671481154,-0.22152997779666236,10.009664344601333,4.785980224609375,7.683553784550168,12.390864262823015,0.5638286546635581,0.5641741071428572,0.5586591523939808,0.5687746251403167,0.18539167809984816,0.18820449022287034,0.17043321618931379,0.1993833536045371,0.0458984375,0.0,0.03662109375,0.05518798828124993,8.131397362914868,3.4276123046875,6.781882553477772,9.546632325669634
100000,gaussian_native,target_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.665046595036983,3.6376953125,7.2198798205005,10.141340571502223
100000,gaussian_native,target_qa,4,512,4,9.95468196598813,3.290008544921875,7.815359865524806,12.496933842846191,4.149366625351831,0.5838165283203125,2.66055364246713,6.001158316730288,-0.036248356201179846,0.25,-0.15341469699393245,0.064923149436579,4.234509898582473,2.298675537109375,3.1392267005634493,5.520275907515314,0.574462890625,0.5833333333333333,0.5630676269531251,0.5860209147135417,0.17587890625000002,0.2,0.14912109375,0.20302978515625,0.33251953125,0.25,0.310546875,0.3544921875,7.962437062058598,3.3778228759765625,6.77971611599205,9.328505166800458
100000,gaussian_native,target_qa,16,512,4,16.016876510344446,5.74066162109375,12.90762913832441,19.716506668855434,5.766536584123969,1.254302978515625,3.913017868855968,7.948020596383137,-0.39809704978154375,0.07366038444148007,-0.6158028183325185,-0.22126729975211146,7.618067100644112,3.715972900390625,5.9229647107189525,9.55762665385846,0.5687670624890582,0.5687500000000001,0.5626278754910169,0.5749102270302653,0.1895681764479451,0.19174837353326107,0.17275827405151634,0.20594607120496508,0.11279296875,0.0,0.0986328125,0.126953125,7.429703296744265,3.2369613647460938,6.281599550932879,8.731625374863503
100000,gaussian_native,target_qa,64,512,4,20.2716783285141,7.305694580078125,16.617716714553534,24.363887787982822,6.930177238769829,1.3868560791015625,4.817200840055011,9.56425064599607,-0.2670923650688195,0.07620571027263057,-0.4878883550597732,-0.11209524208195973,10.241677637211978,4.89971923828125,7.834902882622555,12.659762270655483,0.5661579251116424,0.5680183531746031,0.5611976515374195,0.5711314235281929,0.19242875306464016,0.19583905677655677,0.1782346432041127,0.20670316843362121,0.0390625,0.0,0.0302734375,0.04833984375,7.3254652748582885,3.2004928588867188,6.19890066566586,8.616090346241252
200000,actor_local,native_online_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.336189614608884,4.1233978271484375,7.190621001273394,9.681066902400925
200000,actor_local,native_online_qa,4,512,4,2.4647208601236343,1.5250244140625,2.207027931394987,2.749712051078677,0.268625708296895,0.0697784423828125,0.09007030744105578,0.45940982438623884,-0.7424845856603501,0.15845929482431875,-1.3277411980479814,-0.30393572889544873,1.2079097293317318,1.0263824462890625,1.009075553691946,1.3975317787379027,0.5181803385416667,0.5,0.50556640625,0.5294942220052083,0.04315878002408306,0.05,0.013085805438102074,0.06903741867256402,0.2783203125,0.25,0.2578125,0.29736328125,8.186560546513647,4.1735076904296875,6.95939118587994,9.498619643517301
200000,actor_local,native_online_qa,16,512,4,4.098557740449905,2.593536376953125,3.6724537370959296,4.538751455768943,0.5476277088746428,0.14715576171875,0.2324332102900371,0.9099522122647613,-3.356027225619367,-0.05575375202219075,-9.010284471780277,-0.5533186035516959,1.901142361573875,1.6792449951171875,1.5611176904523745,2.210247974167578,0.5228025634081759,0.5229166666666667,0.5151629433511687,0.5302940988407082,0.061894391285050934,0.06323529411764706,0.04075673200768734,0.08269808107059676,0.07763671875,0.0,0.06494140625,0.09130859375,8.130755642894655,4.100425720214844,6.965574346028734,9.459656600595917
200000,actor_local,native_online_qa,64,512,4,5.286019374616444,3.409454345703125,4.773938509169966,5.855082911392674,0.6904611801728606,0.2337188720703125,0.3047423231881112,1.121392394485883,-0.4717394719183645,-0.09130112427012459,-0.6427471801625564,-0.32579117671191843,2.471120471134782,2.099945068359375,2.0785754831042142,2.8348557152552525,0.5201611926381258,0.5211433531746033,0.5133193841482787,0.5271889057402847,0.05779133606023866,0.062007783882783885,0.038013421271903186,0.07803870694617585,0.02880859375,0.0,0.02196044921875,0.0361328125,8.16365135810338,4.112818717956543,6.903746779641369,9.431627486704382
200000,actor_local,target_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.549089087639004,3.0465087890625,5.375366549345199,7.934732808393892
200000,actor_local,target_qa,4,512,4,2.3308467348106205,1.4906501770019531,2.0984315759851597,2.5898838869528844,0.17451071785762906,0.06218433380126953,0.022148761758580805,0.3260373368510045,-0.31236866020411563,0.17016697178863105,-0.671029999265895,-0.06903202093939725,1.3020247197709978,1.0877227783203125,1.1311330682714469,1.4774311587214468,0.5140299479166667,0.5,0.5020955403645833,0.5264485677083333,0.03642049877408306,0.04999999999999999,0.007997647211583064,0.06406210033658304,0.26171875,0.25,0.2412109375,0.28125,6.4426562897861,2.9991302490234375,5.307280346855987,7.825343663303646
200000,actor_local,target_qa,16,512,4,3.8249144633300602,2.575345993041992,3.446145528717898,4.2345810395199805,0.3652367531321943,0.155487060546875,0.10128116986015812,0.6427647235454059,-1.188892188822765,-0.032080531549337085,-1.9439797303434532,-0.5889872700593956,2.0835333173163235,1.6815338134765625,1.802210237539839,2.371931100951042,0.522533940333946,0.5270833333333333,0.5149898317481288,0.5300268221302193,0.06304928627782655,0.08161764705882354,0.041690033784154854,0.08359611728765141,0.07958984375,0.0,0.06689453125,0.09228515625,6.384480451233685,3.0116195678710938,5.178658987046219,7.747897945553995
200000,actor_local,target_qa,64,512,4,4.997071368154138,3.3793716430664062,4.530363320966717,5.507876701955683,0.5160696017555892,0.263427734375,0.21482258405303584,0.8510441669845022,-1.1818221717787611,-0.08223662926833714,-2.2899073727565504,-0.459561477356613,2.645512049552053,2.0847625732421875,2.312263817328494,2.977811199775897,0.5207473422510055,0.52734375,0.5142660474373923,0.527541891316396,0.06040079061183699,0.0766941391941392,0.041717304858110996,0.08001733543326867,0.02783203125,0.0,0.0205078125,0.03564453125,6.403909325134009,2.9339141845703125,5.289537780126556,7.730296087835449
200000,gaussian_native,native_online_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.305408095475286,5.0238037109375,8.778671267605386,12.092760332860053
200000,gaussian_native,native_online_qa,4,512,4,9.772589456290007,3.565521240234375,7.8580158347846005,11.80933511527255,3.634199146879837,0.607635498046875,2.155619391944492,5.312478590838144,-0.6640231509930853,0.24171705852646785,-1.4195010770078664,-0.11971263186385288,4.53473158669658,2.57794189453125,3.1950487030379007,5.928398682089754,0.5691731770833334,0.5416666666666666,0.5572896321614584,0.5811381022135417,0.1619140625,0.15000000000000002,0.13388427734375,0.18916259765625001,0.33056640625,0.25,0.30810546875,0.3515625,9.661026265239343,4.654335021972656,8.28032181483577,11.158520598872563
200000,gaussian_native,native_online_qa,16,512,4,16.21411405922845,6.2887725830078125,13.347937754984013,19.560535305086525,6.305353002157062,1.228057861328125,4.177595894981641,8.84627898572944,-2.6151371017144087,0.10005771410525865,-6.587968503324833,-0.4959010044314066,7.823053404223174,4.55499267578125,6.067790606222116,9.781002613564487,0.5706402434020483,0.5677083333333333,0.5643678937639508,0.57712303610409,0.19484438681965166,0.1911764705882353,0.17766831261304533,0.21242698589658995,0.123046875,0.0,0.1083984375,0.13671875,9.272150375880301,4.38037109375,7.928245508554392,10.875742064265065
200000,gaussian_native,native_online_qa,64,512,4,20.613607440609485,7.939781188964844,17.145965345052538,24.40785293851513,8.060524726752192,1.6598663330078125,5.88069650772959,10.565573823067822,-0.4858462721602717,0.06171119557685413,-0.9237472513394978,-0.17136261348576462,10.093741525430232,5.4788818359375,8.030857952870429,12.425128580012824,0.5710188963308418,0.5688586838788452,0.5654127925926717,0.5762248809465268,0.20527127845168075,0.20298191391941395,0.18920336216815037,0.22002406485346157,0.048828125,0.0,0.03955078125,0.05908203125,9.177783826016821,4.505195617675781,7.83140031171497,10.676428718416718
200000,gaussian_native,target_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.736804166808724,4.068304061889648,7.338246665208135,10.307094995083753
200000,gaussian_native,target_qa,4,512,4,9.60448113270104,3.4501311779022217,7.648767025058623,11.997716839262281,3.7959045548923314,0.6454315185546875,2.1932634640135804,5.801203683763741,-0.7390747496968807,0.24368314998869,-1.7448895212186355,-0.11949987608098679,4.373026178684086,2.68328857421875,3.008048285311088,5.81317556432914,0.573974609375,0.5833333333333333,0.5631490071614583,0.5853698730468749,0.17578125,0.19999999999999998,0.14970214843750002,0.2025439453125,0.33154296875,0.25,0.310546875,0.3525390625,8.102411303669214,3.7545547485351562,6.895560149173252,9.424463817826473
200000,gaussian_native,target_qa,16,512,4,15.685954515822232,6.1181488037109375,12.934863939112983,18.847974914731452,6.328162173740566,1.191070556640625,4.101167908241041,9.08060264056548,-0.8529746823870061,0.11450823698020365,-1.6521681817460432,-0.35201764463818375,7.80024423263967,4.5552825927734375,5.877925852080807,9.712208717095198,0.5737558060333509,0.5708333333333333,0.5675760973334646,0.5798332363951441,0.2046425396769459,0.20808823529411766,0.18781520538675375,0.22108780532591865,0.12158203125,0.0,0.1083984375,0.13623046875,7.692245112499222,3.5225448608398438,6.537082542403368,8.973985025449656
200000,gaussian_native,target_qa,64,512,4,20.26234007999301,7.713287353515625,16.734163704665843,24.09075048493687,8.043508882634342,1.6880855560302734,5.729793733952102,10.581917749147397,-0.27619178606789374,0.08141674585861455,-0.46658149617585876,-0.12841409337451543,10.110757369548082,5.4070587158203125,8.061677866056561,12.255833006079772,0.5736530271460644,0.5687375992063491,0.5681321711471916,0.5789270026310613,0.21271151960669069,0.20306776556776557,0.1968974707109455,0.22768563795280986,0.0517578125,0.0,0.0419921875,0.0615234375,7.611460243584588,3.6035690307617188,6.447357353783445,8.915862455888417
300000,actor_local,native_online_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.615495371632278,3.420989990234375,6.16048659181688,9.320310796564444
300000,actor_local,native_online_qa,4,512,4,2.546912849880755,1.5125579833984375,2.2502451700624078,2.8680645218817515,0.3801627606153488,0.157135009765625,0.1791005275445059,0.5796424298780039,-0.6533799008708082,0.19635300664570932,-1.3246555834295781,-0.14646908121669858,1.1123149683699012,0.7883148193359375,0.8721526818815619,1.396069134259596,0.5384114583333334,0.5416666666666666,0.52685546875,0.550537109375,0.08659603676662622,0.1,0.05915281553496057,0.11445493998166566,0.27978515625,0.25,0.25927734375,0.30079345703124993,7.537780999671668,3.2278213500976562,5.997899808979128,9.359921561239751
300000,actor_local,native_online_qa,16,512,4,4.138719110749662,2.6179046630859375,3.691371504566632,4.6495028964011,0.414186991751194,0.22924041748046875,0.11738569112494587,0.6910293182358145,-0.731762816157483,-0.04075475862609332,-1.018726838502837,-0.48712729273108346,1.9865810433402658,1.49072265625,1.6246480564121157,2.4270305411191653,0.5332199139421394,0.53125,0.5256637940820861,0.540623284347919,0.0908283068382381,0.09154411764705883,0.07007217657968955,0.11112861505623779,0.08349609375,0.0,0.07080078125,0.0966796875,7.479031523223966,3.2509007453918457,6.027467833657283,9.201202998915681
300000,actor_local,native_online_qa,64,512,4,5.305847969837487,3.3728790283203125,4.737409269134514,5.921989470394328,0.43390231393277645,0.2629241943359375,-0.03081150366924703,0.8926071702968323,-0.3771253762910086,-0.06562921623381082,-0.5108092723176383,-0.2617389511999891,2.680141312070191,1.8831539154052734,2.1433437887812032,3.3544838679721574,0.5293320059483224,0.5270656091220607,0.5224182352011536,0.5357437989975397,0.08451340245658336,0.07858295964687301,0.06458835261848314,0.10271001124253216,0.0322265625,0.0,0.0244140625,0.04052734375,7.487852721475065,3.2703475952148438,6.049847478128504,9.140355387935415
300000,actor_local,target_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.35781860165298,2.915557861328125,5.20216356960591,7.833784418879076
300000,actor_local,target_qa,4,512,4,2.494624000042677,1.42333984375,2.187564309570007,2.836622449359856,0.30604813527315855,0.146270751953125,0.06078298771753907,0.5419623101828618,-0.3280594768872938,0.20442834555578443,-0.6319899579628385,-0.08781403049212183,1.1864295937120914,0.8286285400390625,0.8819595399778336,1.527647982770577,0.5336751302083333,0.5416666666666666,0.5219401041666667,0.5457853190104165,0.07648069117775082,0.1,0.0492472110778641,0.10537597656249997,0.2919921875,0.25,0.27244873046875,0.31298828125,6.242337812669575,2.8054275512695312,5.1164846401661634,7.6921502885175865
300000,actor_local,target_qa,16,512,4,4.044982422143221,2.4266357421875,3.5657399453921244,4.616980378888547,0.2959882402792573,0.22412109375,0.013741486100479962,0.5643711302196607,-0.731966151982016,-0.05345469304047783,-1.0325306430837047,-0.4701250186879062,2.1047797948122025,1.4813995361328125,1.7229701626813039,2.566691086324863,0.5313583929665617,0.53125,0.5236009972836791,0.5387048921130952,0.08524683875711252,0.08602941176470588,0.06371567709012639,0.1054993095795477,0.08251953125,0.0,0.06884765625,0.09716796875,6.176705311052501,2.67938232421875,4.914153622614686,7.5986994856968515
300000,actor_local,target_qa,64,512,4,5.150136009790003,3.1865272521972656,4.544414300005883,5.848528902349062,0.3485715687274933,0.2776336669921875,-0.12613899672869594,0.8064030652632934,-3.450234860510763,-0.06319991652879402,-9.731791595686483,-0.29916746142323275,2.765472057275474,1.932403564453125,2.2014469583984466,3.4410844412865114,0.5286244956945392,0.5328012377407538,0.5220499711717594,0.5350993271246283,0.08315488226250506,0.09665750915750915,0.06434375076302823,0.1019582987803761,0.02587890625,0.0,0.0185546875,0.03369140625,6.2146013784222305,2.7560195922851562,5.013721469661687,7.681811300467233
300000,gaussian_native,native_online_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.755486637353897,4.545654296875,7.358607266983017,10.370426233718172
300000,gaussian_native,native_online_qa,4,512,4,9.148199429735541,3.6372528076171875,7.236591362068429,11.504991639917716,3.8823841297999024,0.81842041015625,2.315590565581806,5.903320720256304,-0.08023045997303921,0.25,-0.2347144541644315,0.054784817841909236,3.3058952502906322,2.039229393005371,1.945554101653397,4.765780334267763,0.5785319010416667,0.5833333333333333,0.5674641927083334,0.59033203125,0.18505859375,0.2,0.15829833984375002,0.2126953125,0.345703125,0.25,0.32421875,0.3681640625,8.40307902218774,4.075836181640625,6.97902287368197,10.04455218547955
300000,gaussian_native,native_online_qa,16,512,4,14.724967133253813,6.2231292724609375,12.00683271412272,17.994866883405486,6.186428569257259,1.8447265625,4.3061407778877765,8.489041836047543,-0.37665711186543116,0.16506877854411972,-0.6786556405558092,-0.15656261269916252,5.781267384067178,3.3797454833984375,4.386371382954531,7.338497022842057,0.5838359757965685,0.5875,0.5772091734643076,0.5903305711933211,0.23155449049185584,0.24338235294117644,0.21347986326656032,0.2492966612203648,0.13623046875,0.0,0.12060546875,0.15087890625,8.051847984082997,3.77197265625,6.707704828749411,9.697712011192925
300000,gaussian_native,native_online_qa,64,512,4,19.04016000032425,8.166229248046875,15.60825614100322,22.691788277379235,7.772266628220677,2.1683807373046875,5.687801143224351,10.083757244329897,-6.72943694955224,0.17957504418263093,-19.672551830439797,-0.12025746017700532,7.7969338754191995,4.503204345703125,5.898420002893545,9.938811564352362,0.5839789584283328,0.5805805417700579,0.5784741222416839,0.5897517842834182,0.24201961985796336,0.23768315018315017,0.22641994101823312,0.25816424986964165,0.0595703125,0.0,0.048828125,0.07080078125,7.9904347732663155,3.6644134521484375,6.58880405081436,9.457193857175298
300000,gaussian_native,target_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.494754481129348,4.0425262451171875,6.438302114070393,8.649191949376835
300000,gaussian_native,target_qa,4,512,4,8.60821099486202,3.4146881103515625,6.892848326521926,10.583881529606877,3.4524416541680694,0.6413116455078125,2.053535614814609,4.986377180716954,-0.2683792741487634,0.25,-0.6654787571234819,0.00465609773678156,3.7358377259224653,2.15655517578125,2.4874927315395325,5.173503632098436,0.5784505208333333,0.5833333333333334,0.56689453125,0.5898457845052083,0.190234375,0.20000000000000004,0.16357421875,0.21718994140625003,0.34130859375,0.25,0.31932373046875,0.36328125,7.236941411159933,3.7483139038085938,6.1721429963363335,8.467287622555158
300000,gaussian_native,target_qa,16,512,4,14.113824100233614,6.10150146484375,11.685826480202376,17.019711947347968,5.701600976288319,1.6224212646484375,4.128267676243558,7.531602208991534,-2.4828175932553727,0.12499395443374711,-5.798526245414553,-0.48785390710140475,6.2660949770361185,3.41217041015625,4.937387955724262,7.74769210598897,0.5819724716058299,0.5854166666666667,0.5754933076746324,0.5884858955789346,0.22660616083687102,0.2389705882352941,0.2088667728643155,0.24424091949529295,0.14111328125,0.0,0.1259765625,0.1572265625,6.897063062991947,3.5041656494140625,5.889403540326748,7.989807255275082
300000,gaussian_native,target_qa,64,512,4,18.31964991055429,8.099075317382812,15.1295297073666,21.895465833204792,7.372936308383942,1.9615936279296875,5.489636368281208,9.543746344884857,-0.22376829564828982,0.16877261756948442,-0.40265427209385024,-0.06820433517979589,8.196264195255935,4.550506591796875,6.383220069482922,10.20623724509496,0.5828975279177482,0.5806419303143093,0.5768790119695064,0.5886106074370491,0.23897199954248752,0.2363724816849817,0.2221253533799377,0.255125566360768,0.06005859375,0.0,0.04931640625,0.0712890625,6.795074166730046,3.4482269287109375,5.838680708198808,7.92250209886115
1000000,actor_local,native_online_qa,1,512,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.128474276978523,3.2248992919921875,6.279371506930329,10.270117212750483
1000000,actor_local,native_online_qa,4,512,4,2.091707346960902,1.3774871826171875,1.8791275944910013,2.323630150023382,0.20845715049654245,0.1414947509765625,0.026335222728084775,0.3870275309891438,-0.23653833882414163,0.2219093321658432,-0.4371503867258154,-0.08181199784735207,1.1395871881395578,0.75347900390625,0.9118442079867236,1.4023007820709608,0.5362955729166666,0.5416666666666666,0.5246561686197917,0.5481770833333333,0.0861328125,0.1,0.0578125,0.11474609375,0.283203125,0.25,0.263671875,0.30419921875,8.08893420943059,3.1504058837890625,6.292627038393403,10.339968067518202
